P_VSA_ppp_hal,P_VSA_v_3,P_VSA_LogP_8,P_VSA_charge_6,MLOGP2,C%,F04[C-Cl],LOGP99,ESOL,BLTA96,nArX,Cl-089,SM1_Dz(p),TPSA_efficiency,Eta_D_epsiD,logBCF
0,110.7482355,45.19202911,24.32974722,0.605752011,43.75,0,1.924800016,-2.637503704,-2.00830072,0,0,-0.960805101,0.541804657,0.044230769,2.07
0,59.32237547,0,47.96263947,14.18616972,33.33333333,0,3.634800047,-3.249575785,-4.996453202,0,0,1.95E-14,0,0,3.29
275.7245616,313.2773765,275.7245616,275.7245616,22.61258795,25.71428571,0,5.619500056,-6.802204022,-5.985269493,0,0,-1.010436598,0.078224223,0,0.45
0,72.02343439,0,34.079208,10.45591143,27.27272727,0,4.54460001,-3.092358124,-4.463560179,0,0,-1.664834776,0.204873104,0,1.38
78.29728812,133.2102566,78.29728812,94.7260876,11.81808586,38.88888889,3,4.607899956,-4.704502697,-4.667744299,2,2,-1.284981199,0.163225465,0.054660461,2.2
156.5945762,164.2258525,0,156.5945762,6.047242295,33.33333333,0,3.068199903,-2.889434379,-3.689114128,0,0,0.571431422,0,0,1.78
78.29728812,88.03236686,0,78.29728812,0.991242227,27.27272727,0,1.264799975,-1.542674051,-2.225611484,0,0,-1.103467151,0.260893894,0.101870748,0.76
0,83.03219933,0,42.32301016,21.51599469,38.46153846,0,5.206200086,-5.075761277,-5.868533679,0,0,-1.223775432,0.123305785,0.020421607,1.92
0,43.5514944,50.74691408,9.476247473,0.688283053,33.33333333,0,1.364699985,-1.918487719,-2.059628262,0,0,-1.9750389,0.534327477,0.053296703,0.7
313.1891525,322.3739223,0,234.8918644,16.01874915,28.57142857,2,4.958199807,-5.064566293,-5.232342957,0,0,0.293862932,0.02443609,0,3.39
0,90.28564963,0,71.90372052,17.44973146,37.5,0,4.295620061,-4.403405099,-5.407287572,0,0,-0.78845736,0.091791824,0.026348039,3.12
123.1776279,162.0720465,46.83456211,39.14864406,18.84835583,37.5,5,3.990099981,-4.89436099,-5.571469317,2,1,-2.521182325,0.160399787,0,2.25
0,53.25475842,0,0,2.368681174,36.84210526,0,-0.468999841,-1.838660075,0.309052037,0,0,-2.596284028,0.585827138,0.16031746,0.31
0,110.200261,0,94.76247473,22.6533807,61.53846154,0,4.584000036,-4.728692409,-5.989556776,0,0,1.78E-15,0,0,2.97
0,89.34298678,0,56.85748484,8.039828353,56,0,2.167600028,-3.417688817,-4.065459108,0,0,-1.526056303,0.242485059,0.029738562,2.31
123.1776279,173.1426455,88.46988671,78.29728812,9.756060576,38.46153846,6,4.076299876,-4.852456043,-4.353469317,3,2,-2.568274592,0.151452081,0,0.38
78.29728812,167.4796309,78.29728812,135.154773,24.47640425,54.54545455,6,4.660399914,-4.928902457,-6.177363364,2,2,0.325988907,0,0,3.64
0,162.8786988,41.1593214,55.28201907,3.885939957,25,0,4.506299961,-3.297074878,-3.201278762,0,0,-0.533858323,0.384636717,0,2.73
39.14864406,131.9922374,39.14864406,77.05363396,11.67162811,58.33333333,2,3.115400009,-4.097528493,-4.646376459,1,1,-1.165429462,0.140690678,0,2.31
156.5945762,162.2937029,0,78.29728812,8.745831704,27.27272727,0,2.637899905,-3.04040333,-4.187335237,0,0,0.571431422,0,0,1.6
29.92022654,89.1086892,5.93977921,18.95249495,2.028901178,50,0,2.392979924,-3.516665937,-2.654395022,0,0,-2.184454497,0.233843674,0.034391534,2.56
0,50.50800748,0,50.50800748,29.11638293,31.57894737,0,4.639000043,-3.955506327,-6.625959871,0,0,-3.55E-15,0,0,3.18
0,103.4410925,0,47.38123737,10.11875222,48.27586207,0,2.631799996,-3.423956417,-4.410998619,0,0,-1.526056303,0.203846491,0.029738562,2.03
0,169.3890006,0,75.80997979,10.63346583,47.82608696,0,4.699999958,-4.982334666,-4.490899543,0,0,-1.945910149,0.181267026,0.018555008,3.48
0,44.19957619,0,0,0.165773562,38.23529412,0,1.319800064,-1.654523875,-1.637152996,0,0,-1.945910149,0.31975108,0.032261209,0.78
0,97.08889003,0,63.72955947,12.88470427,40,0,4.333300057,-4.481093599,-4.819527026,0,0,-1.436726034,0.214581267,0.02515873,0.6
0,90.62832929,0,56.85748484,8.173768227,57.14285714,0,3.586000025,-3.71226531,-4.088980278,0,0,-0.78845736,0.078121284,0,3.19
0,113.7251776,0,56.85748484,15.02322311,57.14285714,0,4.054500043,-4.281461248,-5.105980278,0,0,0.33153148,0.153253378,0,3.11
0,119.3947016,0,47.38123737,5.052569488,33.33333333,0,4.100899965,-3.148410106,-3.477792136,0,0,-1.306087057,0.271358328,0,1.51
117.4459322,182.857807,0,136.3984271,3.316762266,37.5,6,2.913499951,-3.783339266,-3.051198031,0,0,-1.108166501,0.208516301,0,1.98
117.4459322,203.1123884,0,136.3984271,6.619944876,45,6,3.258499935,-4.256851984,-3.802925354,0,0,-1.108166501,0.217055571,0,1.75
0,409.3033251,0,0,120.7649179,42.55319149,0,16.76080007,-14.22123079,-12.21930925,0,0,0.294756986,0.008767097,0,2.86
0,89.8007109,0,70.68211147,18.0160635,36.66666667,0,4.816300102,-4.611698542,-5.474533367,0,0,-1.386294361,0.108165982,0,3.07
54.10875733,153.294288,39.14864406,86.52988143,19.32266414,47.22222222,2,3.737599924,-4.59466144,-5.625755241,2,1,-1.783424832,0.131117715,0,1.84
0,172.1860578,0,66.7810993,16.64826787,41.37931034,0,5.026819997,-5.128753718,-5.310228899,0,0,-2.028148247,0.177776723,0,3.2
0,74.23640863,0,56.85748484,6.953705425,50,0,2.422000058,-2.896100473,-3.866987946,0,0,-0.470003629,0.181703911,0.067132867,1.44
0,120.6231638,0,0,0.885882384,42,0,3.541599995,-4.346451123,-2.171213251,0,0,-2.50256646,0.410461221,0.096323529,0.02
0,79.6678112,0,18.95249495,7.95585748,38.70967742,0,2.477020055,-2.854807314,-4.050612962,0,0,-1.029619417,0.106168322,0,0.34
0,121.3185649,0,71.32231841,15.65076679,45,0,4.478900015,-4.534096027,-5.186105002,0,0,-1.223775432,0.15075639,0.043333333,1.59
0,66.84549331,0,61.77642983,29.11638293,31.57894737,0,4.494900048,-4.059219995,-6.625959871,0,0,2.49E-14,0,0,3.1
0,108.7372199,0,78.99555474,21.78556146,48.38709677,0,3.894240029,-4.427155323,-5.897500558,0,0,-7.11E-15,0,0,3.23
469.7837287,493.9242818,156.5945762,313.1891525,62.22896779,42.85714286,24,9.716199726,-9.954393189,-9.118533945,0,4,1.197673002,0,0,2.03
0,124.3743936,0,75.80997979,18.30604808,53.33333333,0,4.583399966,-4.576174287,-5.508556776,0,0,-0.470003629,0.054856361,0.023529412,2.38
93.25740139,183.8170022,78.29728812,78.29728812,23.48915121,48.48484848,4,3.920199893,-5.408227565,-6.076560761,3,2,-1.939820214,0.174379968,0,1.94
459.540936,496.4631304,459.540936,0,70.73676142,54.54545455,0,10.97860005,-12.81505471,-9.640514932,10,0,1.654411278,0,0,0.67
117.4459322,169.0337115,0,0,10.45591143,25.71428571,0,4.026199929,-3.740636905,-4.463560179,0,0,-1.548987026,0.166580176,0,0.69
234.8918644,268.5527208,0,0,16.20127271,25.71428571,0,4.682899848,-4.914466111,-5.25508046,0,0,-1.417938366,0.126638973,0,1.18
0,122.9857458,0,37.90498989,4.35363317,42.10526316,0,3.865899958,-3.603502599,-3.316536165,0,0,-1.945910149,0.255244057,0.047979798,2.2
0,122.9857458,0,28.42874242,4.35363317,42.10526316,0,3.784219973,-3.716392496,-3.316536165,0,0,-1.945910149,0.255244057,0.047979798,2.22
0,184.3330646,90.38405822,90.38405822,0.205993765,25,0,2.060799986,-2.50864765,-1.68386536,0,0,0.316561032,0.504241517,0,0.54
59.84045308,144.5810051,7.759516037,18.95249495,17.05873417,48.71794872,0,5.284099892,-5.536810409,-5.360222049,1,0,-2.578062997,0.136103951,0.023267826,2.76
0,111.491893,0,61.27550511,16.89958166,48.71794872,0,4.194700055,-4.651015201,-5.340910077,0,0,-1.223775432,0.122642526,0,3.02
0,87.75111789,0,63.07851626,15.37542029,37.83783784,0,4.106000029,-4.006367327,-5.151150378,0,0,-0.78845736,0.098032564,0.028194444,2.46
0,108.6945184,0,58.74097337,5.61282634,35.29411765,0,3.331420138,-3.548844465,-3.599140422,0,0,-1.757857918,0.210403145,0.042782609,1
44.88033981,85.23082341,7.759516037,19.59659674,8.161562981,41.66666667,0,3.205299999,-4.097708061,-4.086844935,0,0,-2.520563327,0.238263531,0,1.04
44.88033981,144.2003252,7.759516037,105.1334562,16.7809567,41.66666667,0,4.169700019,-4.79995343,-5.326456603,0,0,-2.597394208,0.170123161,0,2.63
0,66.9956118,0,55.55539842,12.68970074,41.66666667,0,2.811400026,-3.22543723,-4.792260622,0,0,3.55E-15,0,0,2.77
59.84045308,119.6844035,7.759516037,47.94069517,10.87567126,37.83783784,0,3.516399957,-4.326305129,-4.527828265,1,0,-2.593648941,0.229958445,0,1.85
78.29728812,175.6733099,78.29728812,78.29728812,15.1954315,44.18604651,5,4.226599991,-4.935718112,-5.128131796,1,2,-1.794189847,0.165800086,0,1.38
0,36.97330525,0,22.719472,5.170437494,29.62962963,0,2.603200026,-1.990213994,-3.503859603,0,0,-0.78845736,0.070858283,0,1.89
0,135.7419147,0,85.73359424,9.43282896,42.85714286,0,3.097520024,-3.769469881,-4.30129109,0,0,-1.85629799,0.182270726,0,2.34
391.4864406,396.619918,0,78.29728812,24.12298316,47.61904762,16,4.618199751,-6.241012496,-6.141515363,0,0,0.546385799,0.03479413,0,3.19
0,35.30081705,0,35.30081705,1.940645413,28.57142857,0,1.021800071,-1.476428792,-2.623070498,0,0,-1.223775432,0.276630658,0.092222222,-0.16
44.88033981,91.08062016,0,9.476247473,6.682821507,37.5,0,1.35099988,-3.522546463,-3.815115376,3,0,-2.61268402,0.29739508,0.02918254,0.18
0,6.888812424,0,0,0.003441414,34.7826087,0,-0.050799944,-0.857503775,-1.171336434,0,0,-1.945910149,0.450263186,0.092649573,-0.4
0,117.4123056,0,107.8555808,31.99572758,37.5,0,5.579100072,-5.356261005,-6.886476605,0,0,1.42E-14,0,0,4.38
0,41.68280322,0,0,22.61738925,29.26829268,3,5.571000017,-4.69069069,-5.985774307,0,0,0.675034125,0,0,3.3
0,55.57707096,0,0,30.52420359,30.18867925,0,6.63560006,-5.157063584,-6.754871364,0,0,0.571770194,0,0,2.27
0,48.48754848,0,37.90498989,1.089681109,36.36363636,0,0.603999928,-1.294398808,-2.273877919,0,0,-0.78845736,0.382029071,0.137142857,0.19
0,77.86164725,0,47.38123737,1.29672737,37.03703704,0,1.892800026,-1.268106006,-0.091260622,0,0,-0.470003629,0,0,0.18
0,149.5793074,41.1593214,66.7810993,3.403717894,35.29411765,0,3.228379987,-3.152898176,-3.074916772,0,0,-1.587539891,0.354439714,0,2.89
78.29728812,181.4072858,78.29728812,89.65702412,22.47478313,41.17647059,4,5.943599999,-6.056742004,-5.970757654,2,2,-1.689099009,0.127871642,0,0.15
0,58.30668003,0,9.476247473,0.202826701,37.03703704,0,1.038800015,-2.320121621,-1.680362855,0,0,-2.153365568,0.478870925,0.096889952,0.3
0,93.42493943,0,18.95249495,2.328384077,47.61904762,0,2.204499975,-2.910017667,-2.755904347,0,0,-0.878339612,0.346847518,0.033650794,1.98
0,34.079208,0,29.01014452,6.262272027,32.25806452,0,2.439500056,-2.678006387,-3.732453202,0,0,-0.78845736,0.129430582,0.039141414,1.04
0,110.6362343,0,18.95249495,3.128573607,46.66666667,0,2.585000008,-3.064389715,-2.998777433,0,0,0.17075492,0.477850182,0.044848485,0.65
0,133.3030854,0,76.25734677,8.396292507,41.30434783,0,2.978940077,-3.834485257,-4.127635675,0,0,-1.757857918,0.18356156,0.021166667,1.68
78.29728812,100.7692908,39.14864406,78.29728812,0.64304699,37.5,3,1.668800026,-2.309031694,-2.031902107,2,1,-1.438554688,0.368128683,0.141746032,2
0,38.07155367,0,15.19635416,7.966507422,38.70967742,0,3.246100038,-3.142929057,-4.052500208,0,0,-0.78845736,0.095737521,0,0.65
0,101.1392337,0,53.60226878,23.20456205,40,0,4.792620085,-4.945750872,-6.04711138,0,0,-0.78845736,0.066050147,0,2.78
0,99.90678834,0,73.85685015,14.69675785,44.73684211,0,4.095200032,-4.24945572,-5.06363507,0,0,-0.78845736,0.071015518,0,2.47
78.29728812,116.9128186,78.29728812,87.7735356,7.716591112,43.75,2,2.485699981,-3.056915145,-4.007875287,2,2,-0.595865058,0.114274417,0.055800866,0.43
0,112.1147606,0,56.85748484,9.61341943,41.46341463,0,3.47550004,-3.654994183,-4.330551472,0,0,-1.386294361,0.108847047,0,1.99
0,28.60775763,0,0,4.56106398,29.16666667,0,1.246700034,-0.506611159,0.905664763,0,0,-0.470003629,0,0,0.3
29.92022654,139.1998614,0,54.90435521,24.77999486,42.85714286,0,5.179100014,-5.516055489,-6.207950869,2,0,-2.114543206,0.085742106,0,3.46
119.6809062,134.3117374,7.763852133,55.55539842,26.54689849,42.22222222,0,6.48589991,-6.54752423,-6.382368241,0,0,-3.022529986,0.043095599,0,4.35
117.4459322,191.4686252,78.29728812,87.12249239,13.83145049,38.88888889,6,4.008220017,-4.586182721,-4.949065809,2,2,-1.230195952,0.13714133,0.028548753,2.06
0,77.44499377,0,18.95249495,2.128687931,38.70967742,0,2.118300043,-2.671245493,-2.689002375,0,0,-1.648658626,0.214931309,0.033455882,1.08
0,59.32275469,0,0,2.496014238,38.0952381,0,1.667500041,-1.988148501,-2.809877919,0,0,-1.029619417,0.256924198,0.086111111,0.76
39.14864406,83.08877223,39.14864406,39.14864406,6.054882201,43.75,2,2.354019985,-2.908991195,-3.690667024,1,1,-0.696790535,0.141875307,0.056137566,1.28
44.88033981,65.09870928,109.2533442,17.65040852,17.69839671,33.33333333,0,5.194599971,-4.67543428,-5.436946246,0,0,-2.641105231,0.282953597,0,3.44
117.4459322,200.652634,117.4459322,164.8271696,29.93731836,54.54545455,6,5.313799895,-5.539529638,-6.701500558,3,3,0.456221592,0,0,3.88
39.14864406,144.0191904,39.14864406,86.52988143,9.116012592,44.73684211,1,5.169319976,-5.303132495,-4.249273521,1,1,-1.858514283,0.285797686,0.043908289,1.07
156.5945762,233.8256371,156.5945762,175.5470712,35.86682464,54.54545455,12,5.967199877,-6.151360534,-7.218891771,4,4,0.571431422,0,0,3.85
39.14864406,122.0255841,0,46.07915094,10.12737117,36.84210526,2,2.987100013,-3.57047515,-4.412353086,0,0,-1.336920277,0.10948851,0,1.12
0,105.4653892,0,47.38123737,7.637649299,43.90243902,0,4.214120026,-4.716883978,-3.993629733,0,0,-2.19799095,0.375249088,0.060987654,0.84
0,231.937022,0,94.76247473,15.24684486,39.21568627,0,5.367999814,-7.929631189,-5.134720842,0,0,-2.834024779,0.313145529,0.051612903,1.1
0,151.2723705,0,18.95249495,17.98537796,40,0,4.206160121,-4.9208752,-5.470917113,0,0,-1.757857918,0.159122978,0.018386243,1.04
0,45.50858511,0,31.61431737,8.782973583,42.85714286,0,2.528700039,-2.607121173,-4.193608203,0,0,-3.55E-15,0,0,2.05
0,106.0701336,0,28.42874242,4.256424402,31.03448276,0,2.702300027,-1.912450072,-3.293110371,0,0,-1.664834776,0.250080198,0,0.01
0,78.95563418,0,60.36349895,0.668143722,26.31578947,0,1.311599992,-1.659711868,-2.047400589,0,0,0.17075492,0.360592057,0,1.73
0,37.35867019,0,0,1.462649784,27.77777778,0,1.431300022,-1.321025141,-2.439400589,0,0,-0.78845736,0.104684133,0,0.18
0,106.611506,0,0,0.296049669,26.31578947,0,2.005399995,-1.660057698,-1.774104465,0,0,-2.139089216,0.392072026,0,0.05
523.6039645,37.85455727,7.759516037,0,69.21755758,32.14285714,0,10.79809968,-10.37985527,-9.549708984,0,0,-4.36184306,0.040801146,0.02030303,2.65
78.29728812,167.4796309,78.29728812,144.6310204,24.47640425,54.54545455,5,4.660399914,-4.928902457,-6.177363364,2,2,0.325988907,0,0,3.85
117.4459322,200.652634,117.4459322,136.3984271,29.93731836,54.54545455,6,5.313799895,-5.539529638,-6.701500558,3,3,0.456221592,0,0,4.09
117.4459322,169.6769703,117.4459322,117.4459322,9.168405609,40,4,3.663999923,-3.906529446,-4.257937517,3,3,-1.037410417,0.076438923,0,3.5
0,32.85759896,0,30.32306722,19.63777748,33.33333333,0,3.612800032,-3.517477515,-5.661453202,0,0,5.33E-15,0,0,3.3
0,11.9578759,0,5.069063478,0.531441362,33.33333333,0,0.962000057,-1.522626471,-1.959000248,0,0,-1.757857918,0.433217189,0.093650794,0.05
113.564017,42.05910215,0,0,8.629330974,50,0,2.473079976,-4.343196,-4.167572292,2,0,-0.377065634,0.118681082,0.038492063,1.46
78.29728812,107.4887908,39.14864406,78.29728812,1.800246203,42.85714286,3,2.086599968,-2.630747895,-2.571732538,2,1,-1.284981199,0.26140625,0.058369408,0
0,151.735005,0,0,0.04719701,32.09876543,0,2.638000016,-4.969094057,-1.447248728,0,0,-3.196278416,0.498008806,0.080489418,0.79
0,176.9040957,0,56.85748484,14.30185071,41.17647059,0,5.715599909,-4.831291122,-5.011778775,0,0,-0.741270456,0.279349227,0,1.51
39.14864406,111.5175146,39.14864406,77.05363396,13.98681758,47.36842105,1,3.37309999,-3.5553846,-4.969895397,1,1,0.176219645,0,0,2.87
0,44.21733496,0,44.21733496,26.16239844,31.42857143,0,4.393000036,-3.691154517,-6.344919202,0,0,-1.07E-14,0,0,3.32
84.02898387,182.6222853,48.96601324,48.62489154,7.719025083,41.50943396,2,4.093299992,-5.787693754,-4.008313352,1,1,-2.858537034,0.202644591,0,2.72
0,86.86881749,0,57.43888695,20.68583628,40,0,4.904900081,-5.190153576,-5.778168454,0,0,-1.223775432,0.124134718,0.020421607,2.12
156.5945762,229.4757046,156.5945762,156.5945762,16.73712102,54.54545455,4,6.198199838,-5.960662646,-5.321102666,4,4,-0.966679617,0.081625047,0,4.79
39.14864406,106.8662448,39.14864406,39.14864406,4.370172296,36,1,2.365099989,-2.723196614,-3.320495706,1,1,-1.483262257,0.193646061,0.041043084,1.15
39.14864406,183.6175715,39.14864406,67.57738648,13.6340025,42.22222222,1,4.238899924,-4.833511503,-4.922425016,1,1,-2.002466,0.169704783,0,2.85
0,88.71116914,0,9.476247473,8.811561214,34.21052632,0,2.825940125,-3.580281816,-4.198427397,0,0,-0.550430878,0.214347127,0.024455338,1.99
254.3219256,20.2322085,7.948747969,0,15.0481469,26.66666667,0,4.841099839,-5.333999866,-5.109194105,0,0,-3.704659295,0.125459853,0.038056924,3.73
117.4459322,149.6569943,168.1928463,117.4459322,13.65528663,42.85714286,3,4.078199923,-4.164415843,-4.925306026,3,3,-1.230195952,0.202349408,0,2.2
0,61.75678789,0,28.42874242,1.063234117,37.5,0,0.60839998,-1.435018434,-2.261132444,0,0,-1.059455573,0.380365939,0.0996633,0.36
0,82.01371173,0,30.31223095,2.759609384,35.8974359,0,2.572400041,-3.127387486,-2.891207207,0,0,-1.945910149,0.293601047,0.050931677,1.43
74.80056636,121.1205595,7.759516037,66.7810993,29.35991753,43.47826087,0,4.430700019,-5.420742672,-6.648479263,2,0,-2.728800092,0.122917627,0.022419267,2.72
78.29728812,116.9128186,78.29728812,87.7735356,7.716591112,43.75,3,2.485699981,-3.056915145,-4.007875287,2,2,-0.595865058,0.114274417,0.055800866,0.51
0,67.65749128,0,40.4503579,23.35934258,37.83783784,0,4.29520002,-4.071347325,-6.063150378,0,0,-0.78845736,0.098032564,0.028194444,2.28
135.0792966,185.7390049,119.4566095,78.29728812,12.96599689,33.33333333,2,4.494099911,-5.125493635,-4.830832806,3,2,-0.968997028,0.168498789,0,3.62
195.7432203,229.3727385,195.7432203,195.7432203,17.55414996,43.75,7,4.962199889,-5.119905926,-5.419767292,5,5,-0.212284808,0.032923132,0,4.16
78.29728812,147.3019148,78.29728812,116.202278,20.20048184,55.55555556,6,4.146599963,-4.498712146,-5.724494615,2,2,0.325988907,0,0,3.75
195.7432203,266.9986402,195.7432203,243.1244577,38.83932883,54.54545455,11,6.620599858,-6.702045034,-7.462120733,5,5,0.674728595,0,0,4.85
117.4459322,198.0488404,168.1928463,117.4459322,18.45648266,48,5,5.870499879,-5.482465759,-5.526100867,3,3,-1.530805876,0.17281974,0,3.31
0,34.079208,0,26.47561279,17.04094431,33.33333333,0,3.078600034,-3.286717308,-5.358067867,0,0,4.44E-15,0,0,3.34
0,121.1828147,0,66.34456859,33.20255185,42,0,5.362500012,-5.1918615,-6.992165552,0,0,-1.526056303,0.142524581,0.019833333,2.01
156.5945762,213.116928,156.5945762,156.5945762,13.31139179,41.66666667,8,3.873399958,-4.48605097,-4.87847801,4,4,-1.615260926,0.158452826,0,3.41
44.88033981,65.09870928,109.2533442,11.359736,17.69839671,33.33333333,0,5.194599971,-4.65981928,-5.436946246,0,0,-2.641105231,0.282953597,0,3.2
117.4459322,149.6569943,168.1928463,117.4459322,13.65528663,42.85714286,3,4.078199923,-4.164415843,-4.925306026,3,3,-1.230195952,0.202349408,0,2.6
0,149.9604826,41.1593214,47.38123737,7.866517145,36.11111111,0,4.017899926,-3.906919002,-4.034731207,0,0,-1.703237862,0.30516372,0,2.74
56.78200848,74.53869233,0,17.65040852,15.10104587,38.88888889,0,3.571100034,-4.560371285,-5.116006416,1,0,-1.368384941,0.118528867,0,2.91
156.5945762,210.171645,156.5945762,156.5945762,9.813843812,57.14285714,6,4.043559931,-4.457469082,-4.36270551,4,4,-0.357114847,0.178939451,0,1.53
0,61.51178871,101.4938282,17.65040852,3.842291784,29.26829268,0,2.823199939,-3.084575864,-3.190176468,0,0,-2.323063962,0.471753125,0.054492754,1.88
39.14864406,74.17109844,0,0,6.707125062,28.57142857,0,1.777099922,-2.710981317,-3.819811781,1,0,-1.336920277,0.290793621,0.073979592,0.73
117.4459322,133.942294,78.29728812,117.4459322,1.252408022,37.5,4,2.322200008,-2.879018986,-2.349110371,3,2,-1.391754428,0.315621635,0.138324176,-1.7
39.14864406,114.4912508,0,28.42874242,7.95585748,39.28571429,2,2.666799977,-3.167390136,-4.050612962,0,0,-0.958315203,0.095933116,0,1.57
0,95.47426075,0,0,0.003082339,37.20930233,0,1.119699999,-2.939882537,-1.285518813,0,0,-2.596284028,0.470029458,0.061005693,0.23
234.8918644,295.8217109,234.8918644,234.8918644,20.90227406,54.54545455,8,7.504999802,-7.069069333,-5.801900486,6,6,-0.808170857,0.067239791,0,3.92
0,72.98538602,0,44.8575419,21.51599469,38.46153846,0,5.350300081,-5.197211276,-5.868533679,0,0,-1.223775432,0.123305785,0.020421607,1.4
78.29728812,167.9542969,78.29728812,104.7729009,16.23744699,37.5,4,5.096799977,-5.150880404,-5.259571564,2,2,-1.689099009,0.165850833,0,2.49
0,58.10076643,0,37.26478295,16.46670825,33.33333333,0,4.169000044,-3.292314586,-5.287919202,0,0,-3.55E-15,0,0,3.43
0,134.2986847,0,113.7149697,30.80946246,62.5,0,5.737200052,-5.688970174,-6.780627213,0,0,-1.07E-14,0,0,2.38
156.5945762,213.647921,156.5945762,194.4995661,30.97899458,55.55555556,10,5.453399926,-5.723469463,-6.795877701,4,4,0.571431422,0,0,3.52
0,84.52647085,0,76.34556247,6.585023674,29.72972973,0,3.473500051,-2.968477441,-3.796130097,0,0,-0.878339612,0.209778309,0,2.61
