SMILES,P_VSA_ppp_hal,P_VSA_v_3,P_VSA_v_2,P_VSA_LogP_8,P_VSA_m_4,P_VSA_p_2,P_VSA_MR_7,P_VSA_charge_6,P_VSA_e_5,TPSA(Tot),P_VSA_LogP_4,P_VSA_ppp_D,P_VSA_charge_1,SdO,MLOGP2,X%,C%,CATS2D_03_LL,CATS2D_04_LL,SM14_EA(dm),O%,MaxdO,F03[C-Cl],N%,F04[C-Cl],gmax,nX,piPC10,nCb-,F05[C-Cl],CATS2D_00_AA,F06[C-Cl],MaxsCl,F01[C-N],Eig15_EA(ed),C-026,LOGP99,nO,SaasC,nHM,ESOL,BLTA96,SHED_DA,nArX,nDB,Cl-089,nN,SpDiam_B(s),SM02_EA(dm),H-050,O-058,ATS5m,ATS4m,SM1_Dz(p),SpMax8_Bh(m),Hy,F05[Cl-Cl],SpMax6_Bh(m),F07[Cl-Cl],SpMax5_Bh(m),ATS3m,SpMax4_Bh(m),F06[Cl-Cl],ATS0m,SpMax3_Bh(m),GATS8p,SM2_B(m),B05[C-O],B01[C-N],B04[C-N],B02[O-O],AVS_B(m),B05[C-Cl],B06[C-Cl],B07[C-Cl],GATS1p,B04[Cl-Cl],GATS1i,B03[Cl-Cl],B08[C-Cl],SpMAD_EA(dm),B05[Cl-Cl],B07[Cl-Cl],DLS_04,AVS_B(p),B08[Cl-Cl],B06[Cl-Cl],SpMaxA_B(s),TPSA_efficiency,SpMax1_Bh(v),DLS_01,LLS_02,SIC1,Mp,Eta_psi1,Mv,SpMaxA_EA(dm),SpPosA_B(p),Eta_D_psiA,Eta_alpha_A,SpPosA_B(v),Eta_D_epsiB,Eta_D_epsiD,X1A,ChiA_B(p),logBCF,F_count,CF2_count,CF3_count,has_SO3,has_COO,F_heavy_ratio
C=Cc1ccccc1,0.0,75.80997979,0.0,0.0,0.0,0.0,9.476247473,72.62440484,0.0,0.0,0.0,0.0,0.0,0.0,8.129921947,0.0,50.0,7,3,0.0,0.0,0.0,0,0.0,0,3.630925926,0,0.0,1,0,0,0,0.0,0,0.0,0,2.329600006,0,1.173611111,0,-2.618691884,-4.081301799,0.0,0,1,0,0,5.218228151,0.0,0,0,1.004075386,1.668449349,0.0,0.309892047,-0.94639463,0,1.03890414,0,1.265265443,2.239436204,2.47675344,0,2.203491839,2.686650299,0.0,3.514101173,0,0,0,0,3.470670758,0,0,0,0.9375,0,0.9375,0,0,0.0,0,0,0.5,3.470670758,0,0,0.571789065,0.0,3.850945563,1.0,0.875,0.443599368,0.69035,0.714285714,0.6317,0.0,1.322774562,0.0,0.5,1.322774562,0.066666667,0.0,0.491481457,0.282024475,1.13,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1ccncc1,0.0,65.47607752,16.78552955,0.0,0.0,16.78552955,26.26177702,25.24316747,0.0,12.89,40.32773354,0.0,0.0,0.0,1.229387395,0.0,46.66666667,2,0,0.0,0.0,0.0,0,6.666666667,0,3.845555556,0,0.0,0,0,1,0,0.0,2,0.0,0,1.724599995,0,1.111111111,0,-1.815399112,-2.338777433,0.0,0,1,0,1,5.328574719,0.0,0,0,1.038786248,1.681235877,-0.470003629,0.303213849,-0.828095302,0,1.03890414,0,1.231503541,2.240730598,2.401940332,0,2.241797599,2.686650299,0.0,3.524784249,0,1,1,0,3.491483258,0,0,0,1.02805599,0,1.197409277,0,0,0.0,0,0,0.5,3.423795758,0,0,0.593108034,0.122586781,3.796615248,1.0,1.0,0.596414184,0.685993333,0.65,0.64012,0.0,1.299453793,0.064000003,0.4875,1.306918468,0.068571429,0.0,0.491481457,0.286304271,1.89,0.0,0.0,0.0,0.0,0.0,0.0
CNc1ccccc1,0.0,58.53436179,18.01075068,0.0,0.0,18.01075068,18.01075068,28.42874242,0.0,12.03,18.01075068,18.01075068,18.01075068,0.0,3.456411422,0.0,41.17647059,2,0,5.36869e-06,0.0,0.0,0,5.882352941,0,3.026944444,0,0.0,1,0,0,0,0.0,2,0.0,1,1.728299975,0,1.159722222,0,-2.096250996,-3.089142658,0.0,0,0,0,1,5.122662816,0.277631737,1,0,1.073544279,1.734596731,-0.470003629,0.311891043,-0.157732438,0,1.03890414,0,1.565624189,2.286477557,2.537915479,0,2.243299688,2.686650299,0.0,3.458861187,0,1,1,0,3.387929874,0,0,0,1.06188565,0,1.236504868,0,0,0.1,0,0,0.5,3.320242374,0,0,0.56435126,0.112251563,3.819731246,1.0,1.0,0.597417913,0.650076471,0.65,0.5958,0.05,1.265818455,0.064000003,0.4875,1.276212843,0.055242967,0.05,0.491481457,0.296457613,0.83,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1cccc(c1)C,0.0,78.34451153,0.0,0.0,0.0,0.0,9.476247473,63.14815736,0.0,0.0,0.0,0.0,0.0,0.0,10.03945602,0.0,47.36842105,9,5,0.0,0.0,0.0,0,0.0,0,3.672037037,0,0.0,2,0,0,0,0.0,0,0.0,0,2.638020024,0,2.474444444,0,-2.927824827,-4.398510062,0.0,0,1,0,0,5.351213982,0.0,0,0,1.464448045,2.048956678,-4.44e-15,0.44245535,-0.954242509,0,1.261875775,0,2.183923661,2.474729306,2.505935286,0,2.309633008,2.908553536,0.0,3.611073052,0,0,0,0,3.442151785,0,0,0,1.0,0,1.0,0,0,0.0,0,0,0.5,3.442151785,0,0,0.509858559,0.0,3.879739386,1.0,0.875,0.598486905,0.674052632,0.714285714,0.612315789,0.0,1.326084079,0.0,0.5,1.326084079,0.056140351,0.0,0.480633167,0.278190835,1.55,0.0,0.0,0.0,0.0,0.0,0.0
N#CC(OC(=O)C1C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1(C)(C))c3cccc(Oc2ccccc2)c3,89.76067963,182.0650013,204.1095531,15.51903207,0.0,114.3488735,18.95249495,74.50789336,83.28951773,85.62,81.27426139,0.0,32.99966366,24.4416104,16.74698624,10.16949153,44.06779661,8,7,16.58491908,8.474576271,12.7831484,0,1.694915254,0,12.7831484,6,6.875183662,3,0,6,0,0.0,1,1.256750134,2,6.45157994,5,1.236728923,0,-6.364578778,-5.32230818,0.0,0,3,0,1,9.318588647,4.1250742,0,2,4.353626167,4.489425543,-3.018344675,3.059690277,-0.679359318,0,3.375351025,0,3.445852243,4.367194594,3.756348792,0,3.958894749,3.772191315,1.165083662,5.072021161,1,1,1,1,3.583914757,0,0,0,1.143394111,0,0.910139924,0,0,0.725336851,0,0,0.9,3.254630546,0,0,0.224363742,0.158122184,3.967343949,0.75,0.875,0.633186533,0.657650847,0.447264881,0.673620339,0.0755,1.171115624,0.266735107,0.44160401,1.23955486,0.084900549,0.0,0.441005805,0.286196226,2.73,6.0,0.0,2.0,0.0,1.0,0.15789473684210525
O(c1ccccc1)P(Oc2ccccc2)Oc3ccccc3,0.0,187.2086835,20.76489076,0.0,29.33468713,20.76489076,0.0,85.28622726,20.76489076,41.28,0.0,0.0,20.76489076,0.0,19.83068505,0.0,48.64864865,6,0,0.0,8.108108108,0.0,0,0.0,0,5.842705971,0,6.528597333,3,0,3,0,0.0,0,-2.342764278,3,5.450299896,3,2.126314878,1,-4.926800146,-5.683165734,0.0,0,0,0,0,5.502296983,0.0,0,0,3.682527301,3.755954144,-1.407272768,2.686650299,-0.806582491,0,2.757640164,0,2.757640164,3.80083894,3.624138632,0,3.436566339,3.786454059,0.805054322,4.574446842,1,0,0,1,3.685459862,0,0,0,1.291965108,0,1.115201533,0,0,0.0,0,0,0.6,3.542309862,0,0,0.221846489,0.133032549,3.846192094,0.75,0.875,0.34258552,0.733418919,0.628571429,0.683310811,0.0,1.310258773,0.085428573,0.5,1.304178307,0.096412776,0.0,0.454124145,0.28052884,2.39,0.0,0.0,0.0,0.0,0.0,0.0
O=P(OC)(OC)Oc1ccccc1,0.0,90.95425679,41.0281086,0.0,16.56347652,41.0281086,16.56347652,28.42874242,41.0281086,54.57,50.66995486,0.0,6.921630254,11.45342971,4.055801697,0.0,33.33333333,2,0,0.0,16.66666667,11.45342971,0,0.0,0,11.45342971,0,0.0,1,0,4,0,0.0,0,0.0,1,2.466299959,4,0.453271605,1,-2.408591862,-3.243902107,0.0,0,1,0,0,8.017128117,0.0,0,1,2.879942512,3.072975172,-1.664834776,1.164205774,-0.598103859,0,2.666345536,0,2.686650299,3.265995234,2.824552165,0,3.127923104,2.911556676,0.450448489,4.063447761,1,0,0,1,3.550989698,0,0,0,1.890683998,0,1.648541499,0,0,0.0,0,0,1.0,3.241220467,0,0,0.569036904,0.269934705,3.820299688,1.0,1.0,0.611692063,0.669508333,0.529247911,0.622654167,0.0,1.230348184,0.184752092,0.487179487,1.233213786,0.067222222,0.0,0.476893739,0.295280495,2.76,0.0,0.0,0.0,0.0,0.0,0.0
Clc1c(ccc(c1)Cc1cc(c(cc1)N)Cl)N,78.29728812,156.5751628,65.79437494,78.29728812,78.29728812,65.79437494,78.29728812,97.24978307,0.0,52.04,0.0,65.79437494,65.79437494,0.0,14.75874689,6.896551724,44.82758621,12,10,0.008999102,0.0,0.0,4,6.896551724,4,5.965489645,2,6.477380933,6,2,0,4,5.965489645,2,-4.043652044,4,3.748600073,0,4.499694892,2,-4.328188137,-5.071711454,0.0,2,0,2,2,5.876694075,0.654822066,4,0,3.106318235,3.383557977,-0.595865058,2.382975437,2.062766273,0,2.800021666,0,3.043398649,3.731870526,3.259253086,0,3.533142884,3.431152641,1.180929137,4.428752156,0,1,1,0,3.745075175,1,1,1,0.585507977,0,0.808149051,0,1,0.075555556,0,0,0.6,3.479828117,1,0,0.292783934,0.194782348,3.936477657,1.0,1.0,0.637854732,0.734331034,0.620304569,0.68477931,0.037777778,1.320388387,0.093695432,0.513445378,1.318145045,0.090544275,0.100520208,0.447697258,0.272500222,2.33,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccc(c(c1)Cl)Cl)Nc1ccc(cc1)Cl,117.4459322,204.0708017,61.1664284,117.4459322,117.4459322,61.1664284,117.4459322,117.4459322,25.14492703,41.13,25.14492703,36.02150137,36.02150137,11.73173658,15.90037178,10.71428571,46.42857143,9,1,7.083330131,3.571428571,11.73173658,6,7.142857143,3,11.73173658,3,5.768125664,5,1,1,2,5.856575197,4,-3.395452197,5,5.290799893,1,2.619954537,3,-5.183071813,-5.217527026,1.0,3,1,3,2,8.2219651,1.757857918,2,1,3.366232906,3.515948814,-1.037410417,2.502044656,0.444903995,0,3.062357451,0,3.312793358,3.920522683,3.400781666,0,3.799916572,3.5525469,1.046750362,4.609956612,1,1,1,0,3.833926582,1,1,1,0.626595558,0,1.103184288,1,1,0.190323557,0,0,0.4,3.460242372,0,0,0.391035629,0.130327323,3.869608014,1.0,1.0,0.59279104,0.780235714,0.577658976,0.745503571,0.082801099,1.317993782,0.13634102,0.514536341,1.317238386,0.120255102,0.056259697,0.452085695,0.275825042,1.99,0.0,0.0,0.0,0.0,0.0,0.0
O=C(OC(C)C)Nc1cccc(c1)Cl,39.14864406,107.7238996,54.1555656,39.14864406,39.14864406,54.1555656,39.14864406,48.62489154,36.14481492,38.33,25.14492703,18.01075068,10.99988789,11.15775699,5.653895443,3.846153846,38.46153846,2,1,10.98138575,7.692307692,11.15775699,2,3.846153846,1,11.15775699,1,3.725693427,2,1,2,0,5.741914088,2,0.0,2,3.296899974,2,1.204163832,1,-3.205050651,-3.607792136,1.0,1,1,1,1,8.135480637,2.254990214,1,1,2.834729437,3.169877104,-1.336920277,1.838932442,-0.165889124,0,2.498885847,0,2.673131029,3.197642704,3.116378427,0,3.20711261,3.342077074,1.022782526,4.134664181,1,1,1,1,3.518711862,1,0,1,1.054736238,0,1.380742234,0,1,0.364648275,0,0,1.0,3.232283291,0,0,0.530987422,0.179380382,3.837497407,1.0,1.0,0.691915203,0.666961538,0.54601227,0.632280769,0.15617307,1.254888345,0.167987734,0.484353741,1.278126961,0.059271978,0.039138322,0.469670529,0.292275162,2.16,0.0,0.0,0.0,0.0,1.0,0.0
n1c(nc(nc1NCC)SC)NCC,0.0,65.76298633,86.37809001,0.0,32.21954116,86.37809001,86.37809001,32.21954116,0.0,88.03,86.37809001,36.02150137,36.02150137,0.0,5.164726748,0.0,27.5862069,0,0,15.8384197,0.0,0.0,0,17.24137931,0,4.213510015,0,1.802122256,0,0,3,0,0.0,10,0.0,0,1.457099922,0,1.983796296,1,-2.409980872,-3.502603518,1.889881575,0,0,0,5,5.548104264,2.9468046,2,0,3.07741764,3.308707591,-1.282848678,1.97476617,0.686036966,0,2.48418846,0,2.683904504,3.233022939,3.148307157,0,3.137240755,3.354143731,0.857380735,4.063786873,0,1,1,0,3.425267071,0,0,0,1.159002283,0,1.814410406,0,0,0.535714286,0,0,1.0,3.158831357,0,0,0.360070094,0.41260839,3.656970711,1.0,1.0,0.553804959,0.637351724,0.566298343,0.583727586,0.210714286,1.224223623,0.147701651,0.488095238,1.225916971,0.0,0.070238095,0.485396783,0.305619145,0.31,0.0,0.0,0.0,0.0,0.0,0.0
Oc1ccc(cc1)Cc1ccccc1,0.0,94.1919089,42.68334316,0.0,0.0,42.68334316,0.0,66.33373231,42.68334316,20.23,42.68334316,42.68334316,42.68334316,0.0,11.5518055,0.0,50.0,13,9,0.008999102,3.846153846,0.0,0,0.0,0,9.122756362,0,5.931955026,3,0,1,0,0.0,0,-5.491402278,1,2.982999995,1,2.827779143,0,-3.585808395,-4.628794713,0.0,0,0,0,0,7.118040433,0.654822066,1,0,2.635122408,2.704051617,-0.78845736,1.701080611,-0.374715491,0,2.644432753,0,2.686650299,3.026363942,2.686650299,0,2.763776922,3.07382843,0.985649064,4.063797919,1,0,0,0,3.57700557,0,0,0,0.853604693,0,0.854796938,0,0,0.090666667,0,0,0.5,3.514312713,0,0,0.450909271,0.109796472,3.917242788,1.0,1.0,0.500385122,0.693188462,0.646687697,0.649061538,0.045333333,1.304258343,0.0673123,0.488095238,1.318274853,0.077327935,0.03031746,0.45622244,0.278371594,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc(cc1)Cc1ccc(cc1)N,0.0,90.22915654,65.79437494,0.0,0.0,65.79437494,0.0,37.90498989,0.0,52.04,0.0,65.79437494,65.79437494,0.0,7.76182725,0.0,44.82758621,12,8,0.008999102,0.0,0.0,0,6.896551724,0,5.623390653,0,6.196030346,4,0,0,0,0.0,2,-5.274917218,2,2.44180011,0,4.120421391,0,-3.09740959,-4.016005608,0.0,0,0,0,2,5.636201863,0.654822066,4,0,2.718426593,2.806873403,-0.78845736,1.990535507,2.08925049,0,2.686650299,0,2.686650299,3.140451553,2.80295044,0,2.822596231,3.143268097,1.168034972,4.120038708,0,1,1,0,3.553658532,0,0,0,0.784527863,0,0.829923019,0,0,0.085,0,0,0.6,3.481458532,0,0,0.320408472,0.262443895,3.924757701,1.0,1.0,0.545717335,0.675165517,0.646017699,0.627710345,0.0425,1.293108661,0.067982301,0.486666667,1.307079906,0.0686291,0.095438596,0.452323965,0.277271244,1.12,0.0,0.0,0.0,0.0,0.0,0.0
C(c1ccccc1)c1ccccc1,0.0,103.6681564,0.0,0.0,0.0,0.0,0.0,94.76247473,0.0,0.0,0.0,0.0,0.0,0.0,17.20420098,0.0,52.0,14,10,0.008999102,0.0,0.0,0,0.0,0,2.159722222,0,5.731873777,2,0,0,0,0.0,0,0.0,0,3.277399994,0,2.738333333,0,-3.818556612,-5.377794713,0.0,0,0,0,0,5.304903767,0.654822066,0,0,2.533591548,2.587746363,-3.2e-14,1.03890414,-0.971918771,0,2.554159023,0,2.686650299,2.876260577,2.686650299,0,2.645101436,3.027025687,0.904977376,3.988986465,0,0,0,0,3.578605999,0,0,0,0.887573964,0,0.887573964,0,0,0.097142857,0,0,0.5,3.578605999,0,0,0.347864913,0.0,3.916038166,1.0,0.875,0.393275252,0.702736,0.714285714,0.646432,0.048571429,1.335532019,0.0,0.5,1.335532019,0.067459459,0.0,0.460677839,0.276923388,2.97,0.0,0.0,0.0,0.0,0.0,0.0
O(c1ccccc1)c1ccccc1,0.0,105.2493309,10.99988789,0.0,0.0,10.99988789,0.0,56.85748484,10.99988789,9.23,0.0,0.0,10.99988789,0.0,11.52589109,0.0,52.17391304,4,4,0.216809565,4.347826087,0.0,0,0.0,0,5.578333333,0,5.731873777,2,0,1,0,0.0,0,0.0,2,3.478899941,1,1.738333333,0,-3.60697466,-4.624980278,0.0,0,0,0,0,5.435463207,0.907935927,0,0,2.506469759,2.591256768,-0.78845736,1.03890414,-0.897155789,0,2.554159023,0,2.686650299,2.918610086,2.686650299,0,2.697695775,2.922553376,0.91971112,4.003231831,0,0,0,0,3.604159845,0,0,0,0.94068955,0,0.959590313,0,0,0.122857143,0,0,0.5,3.53664446,0,0,0.368902601,0.054223945,3.859046426,1.0,1.0,0.34220208,0.707021739,0.641891892,0.66733913,0.061428571,1.306225904,0.072108105,0.487179487,1.319637694,0.088944099,0.0,0.460677839,0.281023625,2.57,0.0,0.0,0.0,0.0,0.0,0.0
N=C(Nc1ccccc1)Nc1ccccc1,0.0,102.1750626,67.6934677,0.0,0.0,67.6934677,36.02150137,56.85748484,0.0,47.91,36.02150137,67.6934677,36.02150137,0.0,9.53839967,0.0,44.82758621,4,0,2.189517987,0.0,0.0,0,10.34482759,0,7.741337868,0,5.432902891,2,0,0,0,0.0,5,-4.788715209,2,3.145369954,0,1.798020597,0,-3.468901115,-4.318429968,0.0,0,1,0,3,6.329361031,1.223775432,3,0,2.920308535,2.996417176,-1.029619417,1.824172096,1.188574273,0,2.686650299,0,2.686650299,3.152223454,2.799809201,0,2.899998234,3.347394312,1.135041705,4.199725987,0,1,1,0,3.570487816,0,0,0,0.879035639,0,1.090574917,0,0,0.165456459,0,0,0.6,3.468956566,0,0,0.355677926,0.226749965,3.847898567,1.0,1.0,0.485819017,0.683589655,0.620967742,0.644765517,0.068186253,1.287617139,0.093032256,0.48125,1.304929814,0.076703112,0.075,0.461372741,0.282958108,1.05,0.0,0.0,0.0,0.0,0.0,0.0
C=CCN(CC=C)CC=C,0.0,82.04661543,3.124313894,0.0,0.0,3.124313894,28.42874242,28.42874242,0.0,3.24,0.0,0.0,0.0,0.0,5.026004804,0.0,36.0,0,3,1.170135883,0.0,0.0,0,4.0,0,3.654722222,0,0.0,0,0,1,0,0.0,3,0.0,0,1.846400075,0,0.0,0,-1.725363367,-3.471875287,0.0,0,3,0,1,4.713970643,1.27870915,0,0,2.262582941,2.507333555,-0.470003629,1.043702383,-0.864227311,0,2.161333988,0,2.161333988,2.557001059,2.766692645,0,2.439457159,3.30253227,0.0,3.614097988,0,1,0,0,3.132378123,0,0,0,1.431015968,0,1.683515521,0,0,0.394312505,0,0,0.9,3.078228123,0,0,0.43514246,0.023606557,3.627073934,1.0,1.0,0.497798725,0.61342,0.662162162,0.54836,0.117474119,1.284789003,0.051837839,0.49,1.290790403,0.034064516,0.0,0.538451691,0.315169145,0.54,0.0,0.0,0.0,0.0,0.0,0.0
OCCN(CCO)CCO,0.0,6.317113026,131.1743434,0.0,0.0,131.1743434,0.0,0.0,128.0500295,63.93,0.0,128.0500295,128.0500295,0.0,0.878504227,0.0,24.0,0,0,0.04304592,12.0,0.0,0,4.0,0,8.485,0,0.0,0,0,4,0,0.0,3,0.0,0,-1.734699905,3,0.0,0,0.569093105,-0.292714437,2.0,0,0,0,1,6.635270558,0.672944473,3,0,2.486672064,2.669532392,-1.648658626,1.321849876,1.786434566,0,2.075624821,0,2.075624821,2.661076581,2.588284973,0,2.624022363,3.178133112,0.0,3.49484147,1,1,0,0,2.98351,0,0,0,1.768162936,0,2.128477354,0,0,0.177777778,0,0,0.7,2.66605,0,0,0.627101722,0.428427825,3.550785597,1.0,1.0,0.465624279,0.54796,0.453608247,0.514136,0.088888889,1.083237466,0.260391742,0.44,1.13271027,0.0,0.154615385,0.538451691,0.361218297,0.35,0.0,0.0,0.0,0.0,0.0,0.0
N(CCCC)(CCCC)CCCC,0.0,47.99991625,3.124313894,0.0,0.0,3.124313894,0.0,34.079208,0.0,3.24,0.0,0.0,3.124313894,0.0,12.01981075,0.0,30.0,0,3,0.04304592,0.0,0.0,0,2.5,0,2.635416667,0,0.0,0,0,1,0,0.0,3,0.0,0,3.688700058,0,0.0,0,-2.917910263,-4.696959871,0.0,0,0,0,1,4.26603637,0.672944473,0,0,2.845350093,2.871589465,-0.470003629,1.906251796,-0.897155789,0,2.712964965,0,2.712964965,2.871589465,3.103919342,0,2.677707009,3.40509809,0.868573807,3.679355602,0,1,1,0,2.915269231,0,0,0,1.689708438,0,1.869084626,0,0,0.133333333,0,0,0.3,2.873615385,0,0,0.291538546,0.017475728,3.660655148,1.0,1.0,0.279389397,0.5725975,0.673684211,0.496745,0.066666667,1.196973539,0.040315788,0.492307692,1.202323829,0.0,0.0,0.528838768,0.337926589,1.3,0.0,0.0,0.0,0.0,0.0,0.0
N#CC(OC(=O)C(Nc1ccc(cc1Cl)C(F)(F)F)C(C)C)c3cccc(Oc2ccccc2)c3,84.02898387,225.1819753,141.0951491,46.9081601,39.14864406,96.21480926,57.15939474,104.18029,47.14470281,71.35,66.94875457,18.01075068,40.01052646,12.95496131,23.13988988,7.01754386,45.61403509,7,6,18.82048057,5.263157895,12.95496131,2,3.50877193,3,12.95496131,4,6.832880186,6,2,4,2,6.020858239,3,0.409171543,4,7.39567991,3,0.512859629,1,-6.930048056,-6.040393943,2.828427125,1,1,1,2,9.384117343,3.904180332,1,1,4.415941944,4.305212008,-2.487902159,3.079645403,-0.344638094,0,3.374832131,0,3.514426424,4.329849504,3.653198182,0,3.940066519,3.771644228,0.973573651,5.03100015,1,1,1,1,3.632189874,1,1,1,0.991338793,0,0.939605184,0,1,0.600699275,0,0,0.7,3.36874416,0,0,0.243231533,0.141863008,3.912168,0.5,0.75,0.623059135,0.687405263,0.517615176,0.675196491,0.103385821,1.238551962,0.196384817,0.467755102,1.278207611,0.088962406,0.016768707,0.44807398,0.282143133,2.3,3.0,0.0,1.0,0.0,1.0,0.08571428571428572
O1CCN(CC1)CC(C)C,0.0,33.15229132,14.12420178,0.0,0.0,14.12420178,0.0,17.65040852,10.99988789,12.47,10.99988789,0.0,10.99988789,0.0,1.002142142,0.0,29.62962963,0,0,0.25160923,3.703703704,0.0,0,3.703703704,0,5.239604119,0,0.0,0,0,2,0,0.0,3,0.0,0,0.974600047,1,0.0,0,-1.448105919,-2.231070498,0.0,0,0,0,1,4.894312311,1.235238886,0,0,2.184289303,2.400864485,-1.029619417,1.167173344,-0.768202054,0,2.158402264,0,2.498885847,2.683077058,2.764533825,0,2.505992511,2.866012271,0.0,3.49576635,1,1,0,0,3.09687,0,0,0,1.724965021,0,1.990876869,0,0,0.332,0,0,0.8,2.95495,0,0,0.436550533,0.087044534,3.654369188,1.0,1.0,0.390554917,0.575977778,0.579591837,0.516688889,0.086,1.170056195,0.134408161,0.473333333,1.188606836,0.0,0.0,0.47876937,0.326101607,0.23,0.0,0.0,0.0,0.0,0.0,0.0
O=C1C(c2nc3c(c(c2O)Br)cccc3)C(=O)c2c1cccc2,45.9540936,148.9311313,109.7587268,45.9540936,0.0,109.7587268,16.78552955,66.33373231,92.97319723,67.26,120.0256814,42.68334316,42.68334316,25.23989859,8.80938096,3.03030303,54.54545455,8,7,9.614442746,9.090909091,12.61994929,0,3.03030303,0,12.61994929,1,7.933216369,4,0,4,0,0.0,2,-2.045279309,2,3.865700036,3,1.139443867,1,-4.918973311,-4.198060134,1.889881575,1,2,0,1,8.538134309,2.332376878,1,2,4.097955899,4.293458841,-1.563812734,2.627139803,-0.326436838,0,2.972652568,0,3.193325411,4.343946836,3.472696288,0,4.248716199,3.904677422,1.200598166,4.976434173,1,1,1,0,4.016003535,0,0,0,0.618443566,0,0.832913314,0,0,0.227439686,0,0,0.4,3.6640731,0,0,0.323613176,0.182677422,4.052280095,1.0,1.0,0.675607497,0.773590909,0.621908127,0.752272727,0.075951834,1.326692804,0.092091873,0.510144928,1.332413947,0.108016334,0.021678744,0.426624006,0.262377941,1.06,0.0,0.0,0.0,0.0,0.0,0.0
CCC(CCCC)COC=C,0.0,59.68194098,10.99988789,0.0,0.0,10.99988789,0.0,38.486392,10.99988789,9.23,10.99988789,0.0,10.99988789,0.0,7.559492908,0.0,32.25806452,4,4,0.216809565,3.225806452,0.0,0,0.0,0,5.147464097,0,0.0,0,0,1,0,0.0,0,0.0,0,3.362900041,1,0.0,0,-2.434791783,-3.979453202,0.0,0,1,0,0,5.225630591,0.907935927,0,0,2.510606302,2.639690241,-0.78845736,1.517545988,-0.877258224,0,2.1391849,0,2.652050182,2.69500905,2.885770107,0,2.558483347,3.249472342,0.596031529,3.589073818,1,0,0,0,2.986420643,0,0,0,1.605689138,0,1.625021153,0,0,0.172,0,0,0.7,2.906629734,0,0,0.423099584,0.059053103,3.681974737,1.0,1.0,0.451479953,0.582854839,0.62992126,0.515574194,0.086,1.192592894,0.084078737,0.484848485,1.208494608,0.01010101,0.0,0.534606521,0.33425464,2.94,0.0,0.0,0.0,0.0,0.0,0.0
C(c1ccccc1)OCc1ccccc1,0.0,110.3183944,10.99988789,0.0,0.0,10.99988789,0.0,94.76247473,10.99988789,9.23,10.99988789,0.0,10.99988789,0.0,11.52170265,0.0,48.27586207,6,1,4.456585283,3.448275862,0.0,0,0.0,0,5.605740741,0,5.432902891,2,0,1,0,0.0,0,-4.788715209,0,3.403399996,1,2.432279856,0,-3.470144257,-4.624363364,0.0,0,0,0,0,5.243534345,1.572441923,0,0,2.618214899,2.779130297,-0.78845736,2.009673131,-0.911607806,0,2.686650299,0,2.686650299,3.063997396,2.853046028,0,2.825760711,3.208632814,1.038057522,4.107177491,1,0,0,0,3.526938532,0,0,0,1.016448556,0,1.032152283,0,0,0.21933137,0,0,0.5,3.468425199,0,0,0.304590839,0.046550333,3.865355169,1.0,1.0,0.443230017,0.682217241,0.650887574,0.634565517,0.081707843,1.29580791,0.063112423,0.488888889,1.303078327,0.068292683,0.0,0.465593109,0.288033653,2.48,0.0,0.0,0.0,0.0,0.0,0.0
CCNc1ccccc1,0.0,61.06889352,18.01075068,0.0,0.0,18.01075068,18.01075068,28.42874242,0.0,12.03,18.01075068,18.01075068,18.01075068,0.0,4.807788676,0.0,40.0,2,2,5.36869e-06,0.0,0.0,0,5.0,0,3.2075,0,0.0,1,0,0,0,0.0,2,0.0,1,2.118399978,0,1.194444444,0,-2.2962685,-3.422667024,0.0,0,0,0,1,5.122032025,0.277631737,1,0,1.689391717,2.050522461,-0.470003629,0.820729123,-0.212707795,0,1.387605552,0,2.108276479,2.413221494,2.686650299,0,2.345503113,2.732312938,0.0,3.549064865,0,1,1,0,3.34638211,0,0,0,1.116571991,0,1.268646935,0,0,0.088888889,0,0,0.7,3.286215444,0,0,0.500908645,0.099257426,3.823349482,1.0,1.0,0.59706732,0.640635,0.656716418,0.58277,0.044444444,1.263846557,0.05728358,0.488888889,1.273512698,0.046153846,0.044444444,0.492427961,0.300019241,1.05,0.0,0.0,0.0,0.0,0.0,0.0
